author_id,comment_id,comment_text,like_count,reply_count,video_title,publish_year,publish_month
UCgyBkJ746Ztb8zMvK3dfG5w,UgxlYpTjvRz5NMZp0zt4AaABAg,"Jadikan konsep pendidikan Ki Hajar Dewantata, sebagai dasar pembekalan diri. Secanggih apa pun teknologi sampai saat ini, mesin tetaplah mesin yang hanya menyimpan data dan kemudian memberikan akses ke data yang diminta. Tapi belum mampu memberikan cinta (perasaan welas asih). Entah kalau di masa depan, manusia bisa mengekstrak ke""ABSTRAK""an (kinerja) Tuhan dalam mengatur semesta.",1,0,AI Bisa Gantikan Guru?,2025,6
UCAcRNA1eqOZyYuxN1MhvDcg,Ugy4iGS29tYv9Q5sN5B4AaABAg,"Gimana mau mencetak siswa yg unggul, kalau gurunya aja tdk siap😂",0,0,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UCcYAtv3cTFx0CmRAvqIniXg,Ugx4_M55H04NunReNwh4AaABAg,Kedepannya generasi kita dilatih saja ntuk mengoperasikan AI...krn sumber kemudahan hidup notabene ada smua diaplikasi AI...😆,0,0,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UCGezKQtKcbMhbZ0UsEUpCTQ,Ugz7cSycmTVkeJWgX114AaABAg,Anak sy klok ngerjakn PR tanya google...sekrng tnya chatGPT,0,0,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UCGGnx9-4HDXHvAnH4NbQ_ow,UgxBY-WjtKGpBwbPDjd4AaABAg,AI adalah senjata yg diciptakan untuk menyingkirkan manusia itu sendiri!,0,0,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UC4xyTWxD-Vm9Gq-gZraOzFQ,UgxJ3HZKxnXT9-auMj54AaABAg,Karena itu manusia akan malas belajar tergantung dg AI dan ujungnya manusia dibodoh bodohi oleh AI,0,0,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UC2EVdYdEBCHOHuH4zVy-JCQ,UgxObfkhkmnLAKTi3dF4AaABAg,Naaah ini dia GURU HARUS BELJAR IT yaaa dengan tehnologi IT semua kerjaaan guru jadi MUDAH dan memudahkan kerja dan pekerjaan guru2 .... Kok pada demo...??? Hhhaaq gaptek,0,0,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UCEe23nldsQYYRYgQJHqJIcg,Ugw0wsEas9c0Nx8Kknp4AaABAg,"Saya guru matematika di smp, faktanya dalam 1 kelas sebanyak 30 orang hanya ada kurang lebih 20 % saja yang bisa faham materi matematika yang dijelaskan. Dan hanya 10 % saja yg bisa belajar sendiri. Jadi masih diperlukan guru matematika meskipun ada AI",4,0,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UCN017bHQMVGxSPs7SzMmmkQ,Ugw0LyQX4-xR7O0cJyx4AaABAg,"Inget nih kata2 saya. ""Salah satu kunci untuk lolos dari zaman peralihan AI adalah beralih dari mindset buruh menjadi mindset operator."" Sebenernya hal2 mirip ini udh terjadi sejak di era peralihan zaman komputer, internet, IoT. Karena ujung2nya, teknologi dibuat untuk mempermudah manusia. Tinggal kitanya, bisa gak meng-operatorkan teknologi tsb..",1,0,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UCZ8m-k0HUSDGJP_OHP_SVRA,UgyXcvuM-lqc_S9K8w54AaABAg,"Halah2, adek saya lebih jago belajar dari Duolingo drpda dri sekolah kok. Lxp itu AI yg bsa disrupsi pendidikan loh",0,0,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UCbjkynUc5M-3F6QZZFA4jWA,Ugz1lIK_Jq5Zxw4TsMZ4AaABAg,"Prediksi kedepan soal AI: 1. Mempermudah pekerjaan manusia karena pekerja bisa memanfaatkannya. 2. Mengurangi pekerjaan manusia karena perusahaan mulai memanfaatkannya 3. Manusia yang tersingkir karena AI akan jobless dan tidak pegang banyak uang. 4. Perusahaan yang tadinya berpikir dengan AI bisa menghemat biaya karyawan akan menghadapi problem daya beli konsumen yang menurun, karena yang jobless bertambah. Kemungkinan besar Indonesia akan kaget menghadapinya jika regulasinya soal AI telat dilakukan.",16,0,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UCL3oU1FegxxgFFAg4UvjTrg,UgxfaG9EPRixQynZymd4AaABAg,Justeru Guru merasa terbantu dengan adanya AI karena lebih cepat menyampaikan Ilmu !,2,0,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UCN4DnBN5izdd3Sat7GZaCDA,UgzHKceshs8s6UGZ6Bx4AaABAg,"Saya kurang sependapat dg anda,,,karena pendidikan hanya 'dibantu"" oleh alat,,,bukan diperalat",0,0,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UCZB3MMQhF-9mOS3dkC6lbOg,Ugzw8Ij9FSNAPFLVcEd4AaABAg,Ayo teman-teman yang jurusan ilmu komputer semangat! Kalian adalah calon-calon doktor yang bisa mengisi kekosongan itu,5,0,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UCRU9NIOX2Rx1aGPJTmg45LA,UgxzC-4J3idblAODJHx4AaABAg,"Dibilang bodoh g masalah dah....😂 Anak sekarang itu rasional dan cerdas2, mereka belajar sesuai preferensi dan kebutuhan masing-masing, kalau mereka rasa apa yg diajarkan disekolah saat ini gak begitu relevan dan dibutuhkan bagi mereka, ya buat apa mereka susah mempelajarinya. Toh dengan pakai AI, saat mereka butuh semua beres. Jadi, saya kira yg terpenting itu pendidikan karakter, agama dan tinggal pinter2 aja menggunakan AI... Kecerdasan manusia tidak hanya berkutat masalah intelektual saja",1,1,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UCL1vx8oB4awYmSBq4uC9-4A,Ugxu7kYrpIO9Kd1-FTp4AaABAg,"betul bang..saya kewalahan, mhsiswa pada pakai AI utk paper mereka... Mahasiswa disuruh presentasi saja baca HP persis spt anak SD...sudah tak suruh berkali2 jangan baca, bolh smbil lht sesekali,,. ternyata ttp hamsyong...",1,1,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UC1Pz_ZFY5vaaaITs2BvMY0A,UgyPX7OUFVF5j65kG814AaABAg,"jika guru2 hanya mengajar ilmu pengetahuan, mereka akan tergilas oleh AI guru harus mengajar adab",4,0,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UCH5z5OQaVat1ou0V-KgSfXA,Ugz9aU1GbBs58xo2Lgh4AaABAg,Menurut saya malah mempermudah kerjaan Guru..misal ada anak didik nanya tinggal jawab coba tanya AI,0,0,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UCXDpzX1Si6YlDZ0U5KeIRLA,UgymxXdOtsyNukrgr9J4AaABAg,"Jngan skeptis dong, bahkn guru bnyak terbantu dg munculnya AI.",1,0,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UC2yIXek0Z-7vbt0SWGSdO2A,UgwqPDRgdbmg98HUWH54AaABAg,Ada kabar kalau AI lulus ujian kedokteran. Itu pertanda baik untuk pelayanan kesehatan di Indonesia. Sehingga tidak diperlukan dokter sok sok an di puskesmas.,1,2,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UCIINmJNZ2mV1gObFsfZyYOw,Ugw5H1pSgoyoTTrCR494AaABAg,"Ai jangan di haramkan atau dilarang, tapi di manfatkan sebaik mungkin untuk kependidikan, dengan ai semua orang bisa jadi programmer level beginner. Prompt sederhana bisa memunculkan hasil yang berbeda. Jika dipakai secara benar ai bisa memudahkan guru dalam membaca data kelas, kemajuan siswa, dan memberj beberapa solusi dari hasil analisis untuk take action di kelas",10,1,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
UCydxN9Wmk2lcnwMb8X6DluQ,UgxUyKWbEI_b59iDTpR4AaABAg,"Tugas guru bukan hanya sekedar untuk transfer knowledge, tapi juga mendidik karakter, budi pekerti (akhlakul karimah), tata krama, sosialisasi yang tidak bisa dibentuk dari AI",41,17,Profesi Guru Paling Tidak Siap dengan Kehadiran AI | Beritasatu Special,2023,6
